部,函,經號,headN,藏文經名,中文經名
,,J447,1,དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཆེན་པོའི་རྒྱུད་ཅེས་བྱ་བ།,
,,,2,དང་པོ། དཀྱིལ་འཁོར་བསྟན་པའི་རྟོག་པ།,
,,,2,གཉིས་པ། ལས་ཐམས་ཅད་གྲུབ་པའི་རྟོག་པ།,
,,,2,གསུམ་པ། སྔགས་བཏུ་བ་བསྟན་པའི་རྟོག་པ།,
,,,2,བཞི་པ། བསྒོམ་པའི་རྟོག་པ།,
,,,2,ལྔ་པ། བྲིས་སྐུའི་ཆོ་གའི་རྟོག་པ།,
,,,2,དྲུག་པ། སྦྱིན་སྲེག་གི་ལས་ཀྱི་ཆོ་ག་རྒྱ་ཆེ་བའི་རྟོག་པ།,
,,,2,བདུན་པ། བསམ་གཏན་གྱི་ལས་བསྒྲུབ་པ་བརྟག་པའི་རྟོག་པ།,
,,J448,1,དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་རྟོག་པའི་རྒྱུད་ཀྱི་རྒྱལ་པོ།,
,,,2,དང་པོ། ཐབས་དང་ཤེས་རབ་ཀྱི་བསམ་གཏན་བསྟན་པའི་ལེའུ།,
,,,2,གཉིས་པ། སྦྱོར་བའི་ལེའུ།,
,,,2,གསུམ་པ། བྲིས་སྐུའི་ལེའུ།,
,,,2,བཞི་པ། སྦྱིན་སྲེག་གི་རིམ་པར་ཕྱེ་བའི་ལེའུ།,
,,J449,1,དཔལ་གཤིན་རྗེའི་གཤེད་ནག་པོའི་རྒྱུད་ཀྱི་རྒྱལ་པོ་རྟོག་པ་གསུམ་པ་ཞེས་བྱ་བ།,
,,,2,དང་པོ། དཔལ་གཤིན་རྗེའི་གཤེད་ནག་པོའི་འཁོར་ལོ་བྲི་བའི་ཆོ་ག་རྒྱས་པའི་རྟོག་པ།,
,,,2,གཉིས་པ། འཇམ་དཔལ་གྱི་རྟོག་པ་ལས་དམ་རྫས་སྨན་དུ་བསྒྱུར་ཏེ་བསྟན་པའི་ཆོ་གའི་རྟོག་པ།,
,,,2,གསུམ་པ། དཔལ་གཤིན་རྗེའི་གཤེད་ནག་པོའི་འཁོར་ལོ་བསྐོར་བའི་ཆོ་ག་ལས་ལས་ཀྱི་རྒྱུད་དང་གྲོགས་བསྟེན་པའི་རྟོག་པ།,
,,J450,1,གཏམ་རྒྱུད་ཀྱི་རྟོག་པ།,
,,J451,1,དཔལ་གཤིན་རྗེའི་གཤེད་དམར་པོ་ཞེས་བྱ་བའི་རྒྱུད་ཀྱི་རྒྱལ་པོ།,
,,,2,དང་པོ། མངོན་རྟོགས་ཀྱི་རིམ་པར་ཕྱེ་བ།,
,,,2,གཉིས་པ། འཁྲུལ་འཁོར་གྱི་སྐབས་རིམ་པར་ཕྱེ་བ།,
,,,2,གསུམ་པ། སྔགས་ཀྱིས་འགུགས་པ་རབ་ཏུ་སྦྱོར་བ་རིམ་པར་ཕྱེ་བ།,
,,,2,བཞི་པ། འཇིགས་པར་བྱེད་པ་ཞེས་བྱ་བ་རིམ་པར་ཕྱེ་བ།,
,,,2,ལྔ་པ། རྒྱལ་པོ་སྒྲུབ་པ་རིམ་པར་ཕྱེ་བ།,
,,,2,དྲུག་པ། ཕ་རོལ་གྱི་དམག་ཉམས་པར་བྱ་བ་རིམ་པར་ཕྱེ་བ།,
,,,2,བདུན་པ། མི་སྣང་བ་དང་མིག་སྨན་དང་བཅུད་ལེན་སྒྲུབ་པ་རིམ་པར་ཕྱེ་བ།,
,,,2,བརྒྱད་པ། གྲིབ་གནོན་བསྒྲུབ་པ་རིམ་པར་ཕྱེ་བ།,
,,,2,དགུ་པ། རོ་ལངས་གནོད་སྦྱིན་མོ་བསྒྲུབ་པ་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅུ་པ། སྦྱིན་སྲེག་གི་ཆོ་ག་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅུ་གཅིག་པ། གཏོར་མའི་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅུ་གཉིས་པ། དཀྱིལ་འཁོར་ཆེན་པོའི་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅུ་གསུམ་པ། དབང་བསྐུར་བ་དང་འཁྲུལ་འཁོར་གྱི་སྣང་བ་ཞེས་བྱ་བའི་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅུ་བཞི་པ། སྤྱོད་པའི་དམ་ཚིག་སྒྲུབ་པའི་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅྭ་ལྔ་པ། ཐབས་ཐམས་ཅད་སྒྲུབ་པའི་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅུ་དྲུག་པ། དངོས་གྲུབ་ངེས་པའི་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅུ་བདུན་པ། ལུས་མེད་པ་ལ་སོགས་པའི་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅྭ་བརྒྱད་པ། བྱང་ཆུབ་སེམས་ཀྱི་རིམ་པར་ཕྱེ་བ།,
,,,2,བཅུ་དགུ་པ། ཕ་རོལ་གྱི་གྲོང་དུ་འཇུག་པ་རིམ་པར་ཕྱེ་བ།,
,,J452,1,དཔལ་བཅོམ་ལྡན་འདས་རལ་པ་གཅིག་པའི་བརྟག་པའི་རྒྱུད་ཀྱི་རྒྱལ་པོ་ཆེན་པོ་ཞེས་བྱ་བ།,
,,J453,1,དཔལ་ཟླ་གསང་ཐིག་ལེ་ཞེས་བྱ་བ་རྒྱུད་ཀྱི་རྒྱལ་པོ།,
,,,2,དང་པོ།,
,,,2,གཉིས་པ།,
,,,2,གསུམ་པ།,
,,,2,བཞི་པ།,
,,,2,ལྔ་པ།,
,,,2,དྲུག་པ།,
,第91函 ཉ,J454a,1,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་དེ་ཁོ་ན་ཉིད་བསྡུས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,
,,,2,དུམ་བུ་དང་པོ། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཐེག་པ་ཆེན་པོ་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ་རྟོག་པའི་རྒྱལ་པོ་ཆེན་པོ།,
,,,3,རྡོ་རྗེ་དབྱིངས་ཀྱི་དཀྱིལ་འཁོར་ཆེན་པོའི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྡོ་རྗེ་གསང་བའི་ཕྱག་རྒྱའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྡོ་རྗེ་ཡེ་ཤེས་ཀྱི་ཆོས་ཀྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྟོག་པ་ཆེན་པོའི་རྒྱལ་པོ་རྡོ་རྗེ་ལས་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,2,དུམ་བུ་གཉིས་པ། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་རྡོ་རྗེའི་དམ་ཚིག་ཅེས་བྱ་བ་རྟོག་པའི་རྒྱལ་པོ་ཆེན་པོ།,
,,,3,འཇིག་རྟེན་གསུམ་ལས་རྣམ་པར་རྒྱལ་བའི་དཀྱིལ་འཁོར་ཆེན་པོའི་ཆོ་ག་རྒྱས་པ།,
,,,3,ཁྲོ་བོ་གསང་བའི་ཕྱག་རྒྱ་ཆེན་པོའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྡོ་རྗེ་རིགས་ཀྱི་ཡེ་ཤེས་ཀྱི་དམ་ཚིག་གི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྡོ་རྗེ་རིགས་ཀྱི་ལས་ཀྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྡོ་རྗེ་ཆེན་པོའི་རྟོག་པའི་ཆོ་ག་རྒྱས་པ།,
,,,3,འཇིག་རྟེན་གསུམ་གྱི་འཁོར་ལོའི་དཀྱིལ་འཁོར་ཆེན་པོའི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྡོ་རྗེ་རིགས་ཐམས་ཅད་ཀྱི་རྡོ་རྗེ་གཟུངས་ཀྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྡོ་རྗེའི་རིགས་ཐམས་ཅད་ཀྱི་ཆོས་ཀྱི་དམ་ཚིག་གི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་རྡོ་རྗེའི་རིགས་ཐམས་ཅད་ཀྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,2,དུམ་བུ་གསུམ་པ། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཆོས་ཀྱི་དམ་ཚིག་ལས་བྱ་བའི་རྟོག་པའི་རྒྱལ་པོ་ཆེན་པོ།,
,,,3,འགྲོ་བ་ཐམས་ཅད་འདུལ་བ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་ཆེན་པོའི་ཆོ་ག་རྒྱས་པ།,
,,,3,ཆོས་གསང་བའི་ཕྱག་རྒྱའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,ཡེ་ཤེས་ཀྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,ལས་ཀྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,ཕྱག་རྒྱ་བཞིའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,2,དུམ་བུ་བཞི་པ། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ལས་ཀྱི་དམ་ཚིག་ཅེས་བྱ་བའི་རྟོག་པའི་རྒྱལ་པོ་ཆེན་པོ།,
,,,3,དོན་ཐམས་ཅད་གྲུབ་པ་ཞེས་བྱ་བའི་དཀྱིལ་འཁོར་ཆེན་པོའི་ཆོ་ག་རྒྱས་པ།,
,,,3,རིན་པོ་ཆེའི་ཕྱག་རྒྱའི་གསང་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,ཡེ་ཤེས་ཀྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,ལས་ཀྱི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,བརྟག་པ་ཐམས་ཅད་ཀྱི་ཐབས་ཀྱི་ཆོ་ག་རྒྱས་པའི་རྒྱུད།,
,,,3,རིགས་ཐམས་ཅད་ཀྱི་རྟོག་པ་གསང་བའི་ཆོ་ག་རྒྱས་པའི་རྒྱུད།,
,,,3,བརྟག་པ་ཐམས་ཅད་ཀྱི་གསང་བའི་རྒྱུད་ཕྱི་མའི་ཆོ་ག་རྒྱས་པ།,
,,,3,དེ་བཞིན་གཤེགས་པའི་རིགས་ཀྱི་ཡོ་བྱད་དང་ཆོ་ག་རྒྱས་པ།,
,,,3,རྡོ་རྗེའི་རིགས་ཀྱི་ཡོ་བྱད་དང་ཆོ་ག་རྒྱས་པ།,
,,,3,པདྨའི་རིགས་ཀྱི་ཡོ་བྱད་དང་ཆོ་ག་རྒྱས་པ།,
,,,3,ནོར་བུའི་རིགས་ཀྱི་ཉེ་བར་སྦྱོང་བའི་ཆོ་ག་རྒྱས་པ།,
,,,3,རིགས་ཐམས་ཅད་ཀྱི་ཐུན་མོང་དུ་བཟླས་པའི་ཆོ་ག་རྒྱས་པ།,
,,,3,རིགས་ཐམས་ཅད་ཀྱི་ཐུན་མོང་བའི་དངོས་གྲུབ་ཀྱི་ཆོ་ག་རྒྱས་པ།,
,,,3,རྟོག་པ་ཐམས་ཅད་ཀྱི་ཚོགས་ཀྱི་དངོས་གྲུབ་ཀྱི་རྒྱུད།,
,,,3,རྟོག་པ་ཐམས་ཅད་ཀྱི་ཡེ་ཤེས་སྐྱེ་བའི་ཆོ་ག་རྒྱས་པའི་རྒྱུད།,
,,,3,རིགས་ཐམས་ཅད་ཀྱི་གསང་བའི་སྐུ་དང་གསུང་དང་ཐུགས་རྡོ་རྗེའི་ཕྱག་རྒྱ་བསྒྲུབ་པའི་རྒྱུད།,
,,,3,རྒྱུད་ཐམས་ཅད་ཀྱི་ཕྱི་མའི་ཕྱི་མའི་རྒྱུད།,
,,J454b,1,གསང་བ་རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་རྡོ་རྗེ་རྩེ་མོ།,
,,,2,ཤིན་ཏུ་གསང་བ་སྟུག་པོའི་ཚོགས་ཀྱི་ལས་ཐམས་ཅད་བསྡུས་པ་སྟེ། དྲུག་པ་ལས་སེམས་དཔའ་བཅུ་དྲུག་གི་བཤད་པ་ཞེས་བྱ་བ་བཤད་པའི་དང་པོ།,
,,,2,ཆ་དང་པོའི་དཀྱིལ་འཁོར་དབུས་མ།,
,,,2,དེ་ཁོ་ན་ཉི་ཤུ་པ་ཞེས་བྱ་བ་སྦྱིན་སྲེག་གི་གསང་བ།,
,,,2,དང་པོར་སྦྱོར་བ་ཞེས་པའི་ཏིང་ངེ་འཛིན།,
,,,2,ལས་ཀྱི་རྒྱལ་པོ་མཆོག་ཅེས་བྱ་བའི་ཏིང་ངེ་འཛིན།,
,,,2,རྡོ་རྗེ་འཁོར་ལོ་ཆེན་པོའི་དབུས་ཀྱི་ཆ་ཞེས་བྱ་བ།,
,,,2,ཤར་ཕྱོགས་ཀྱི་ཆའི་དཀྱིལ་འཁོར།,
,,,2,རྡོ་རྗེ་རིགས་ཆེན་པོ་ཞེས་བྱ་བ།,
,,,2,ལྷོ་ཕྱོགས་ཆའི་དཀྱིལ་འཁོར།,
,,,2,ནོར་བུའི་རིགས་ཆེན་པོ་ཞེས་བྱ་བ།,
,,,2,ནུབ་ཀྱི་ཆའི་དཀྱིལ་འཁོར།,
,,,2,པདྨའི་རིགས་ཆེན་པོ་ཞེས་བྱ་བ།,
